StartTime_new,DE_Load,DK_Load,HU_Load,IT_Load,NL_Load,PO_Load,SE_Load,SP_Load,UK_Load,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_HU,green_energy_SE,green_energy_IT,green_energy_PO,green_energy_NL
2022-01-09 17:00:00,246002,4812,23824,34934,57664,20952,20458,30485,2470,22698,0,96671,2929,672,14002,9803,3722,3993
2022-01-09 18:00:00,238126,4617,23573,33638,55799,20552,19936,31495,2586,23642,0,89102,2868,635,13907,9782,3145,3890
2022-01-09 19:00:00,227706,4342,22900,31415,53644,19668,19263,31201,2394,22311,0,84738,2740,594,13902,8829,2413,3618
2022-01-09 20:00:00,221158,4114,21804,28706,51308,18919,18517,28827,2227,21300,0,77871,2635,584,13852,8481,2177,2575
2022-01-09 21:00:00,215384,3893,20834,25750,49131,17734,17979,26133,2048,20259,0,72420,2549,581,13694,8343,1973,1888
2022-01-09 22:00:00,204593,3720,19601,23368,46626,17084,17574,24133,1835,20125,0,70451,2531,582,13277,8644,1776,1291
2022-01-09 23:00:00,197603,3619,18692,21998,45132,16764,17190,22429,1622,20537,0,71465,2608,577,13253,8675,1761,1251
2022-01-10 00:00:00,192417,3560,18179,21420,43895,16569,17050,21564,1430,21284,0,67454,2710,577,13200,8688,1681,1050
2022-01-10 01:00:00,192032,3545,17774,21319,43386,16597,17240,21061,1299,20644,0,63690,2778,566,13163,8123,1584,929
2022-01-10 02:00:00,193494,3666,17713,21908,43203,17014,17532,21254,1275,19491,0,57723,2969,570,13306,7626,1567,951
2022-01-10 03:00:00,201555,3925,18563,24281,44050,18255,18234,22053,1240,18464,0,53514,3085,568,13337,7521,1564,1073
2022-01-10 04:00:00,220743,4531,20888,30474,46653,21426,20058,25328,1198,17160,0,50098,2887,575,13944,8248,1628,925
2022-01-10 05:00:00,252159,5132,24367,37249,51887,23775,21447,29847,1206,17768,0,47759,2878,617,14026,10208,1865,818
2022-01-10 06:00:00,276574,5384,25575,42412,59219,24863,22120,32334,1330,18221,0,54929,2789,708,14124,12865,2539,894
2022-01-10 07:00:00,286128,5344,25963,44946,63708,25265,21583,33103,1667,19210,0,58269,2875,1110,13963,14312,2471,827
2022-01-10 08:00:00,286619,5369,25534,45117,63368,25116,21432,33815,2162,20660,0,58155,2779,1919,13811,14723,2197,932
2022-01-10 09:00:00,287550,5342,24952,44791,60467,25331,21723,33804,2355,21636,0,61934,2846,2822,13781,15037,2060,1130
2022-01-10 10:00:00,290011,5193,24743,43029,57646,25351,22049,33977,2435,22363,0,63535,2862,3109,13844,14313,1985,1290
2022-01-10 11:00:00,289668,5252,24637,43396,56018,25602,21836,33911,2429,22217,0,60484,2867,3101,13554,14722,1813,1474
2022-01-10 12:00:00,284994,5191,24457,43917,55343,25658,21785,33422,2415,21774,0,59272,2679,2583,13456,14331,1712,1476
2022-01-10 13:00:00,281348,5105,25007,44337,56170,25608,22006,32533,2418,21663,0,55190,2483,1745,13449,13794,1641,1309
2022-01-10 14:00:00,279916,5318,25618,44729,59861,26061,22489,31995,2361,20441,0,50197,2427,1098,13543,13157,2205,1341
2022-01-10 15:00:00,283700,5641,26681,46287,63786,26078,22962,32044,2326,18083,0,45056,2552,1110,13471,14348,2263,1569
2022-01-10 16:00:00,293299,5485,26660,45510,66666,25776,22806,33498,2402,18223,0,50033,2497,1208,13201,14126,2385,2057
2022-01-10 17:00:00,289802,5129,26454,44555,64047,25573,22589,34548,2718,19414,0,45434,2537,1148,13361,12990,2175,2974
2022-01-10 18:00:00,281374,4903,26043,41932,61655,25001,22008,34981,2809,17698,0,43030,2662,1202,13322,11613,1843,3166
2022-01-10 19:00:00,264775,4673,25182,38615,58648,23570,21208,34066,2564,15786,0,41522,2630,1187,13247,9996,1733,3563
2022-01-10 20:00:00,250931,4426,24104,34607,55600,22125,20161,30896,2404,14934,0,41912,2745,1157,13312,9446,1642,3687
2022-01-10 21:00:00,238372,4165,23169,31242,52490,20728,19151,28080,2227,14306,0,45655,2753,1153,13323,9302,1456,4310
2022-01-10 22:00:00,226098,3930,22041,28557,49466,19612,18650,26557,2005,13559,0,53300,2675,1263,12742,9316,1265,4874
2022-01-10 23:00:00,219177,3816,20742,26981,47487,19218,18466,24788,1749,13519,0,64156,2647,1241,12728,9609,1196,5241
2022-01-11 00:00:00,214176,3767,19921,26138,46124,19022,18208,23814,1511,13667,0,64471,2605,1185,12775,10258,1099,6016
2022-01-11 01:00:00,213031,3744,19446,25862,45464,18956,18094,23397,1382,13059,0,64547,2563,1239,12879,11322,965,5861
2022-01-11 02:00:00,214289,3803,19336,26254,45187,19357,18149,23319,1375,12977,0,64751,2525,1231,12967,11173,917,6158
2022-01-11 03:00:00,220219,4051,20089,28108,45806,20257,18884,24035,1319,12385,0,66306,2583,1287,13083,10690,833,6043
2022-01-11 04:00:00,235605,4659,21993,33411,48116,23058,20523,26496,1297,11970,0,64301,2845,1355,13807,10514,733,5947
2022-01-11 05:00:00,261994,5287,25295,39735,53687,25135,21842,30590,1305,13032,0,56101,3321,1310,14191,12144,699,6274
2022-01-11 06:00:00,282448,5517,26236,44754,60847,25809,22032,32775,1406,13768,0,66367,3504,1380,14460,14657,798,6438
2022-01-11 07:00:00,288992,5498,26257,46355,64084,26075,21983,33469,1722,15045,0,74603,3686,1963,14703,15726,1147,6305
2022-01-11 08:00:00,289867,5569,25839,46236,63545,25763,22072,33755,2202,17053,0,78118,3782,3002,14990,16672,1551,6951
2022-01-11 09:00:00,292399,5535,25409,45782,60977,25852,21603,33521,2472,18316,0,87685,3944,3733,14907,17285,1752,7321
2022-01-11 10:00:00,295615,5419,25179,43535,58366,25870,21697,33372,2487,19315,0,97544,3955,4099,14845,17120,1790,7281
2022-01-11 11:00:00,292385,5394,25264,42748,56213,25904,21900,33181,2450,20598,0,96235,4056,4069,14913,16563,1692,6621
2022-01-11 12:00:00,286392,5339,25249,43332,57002,25717,21940,32658,2413,20986,0,88803,4108,3353,14944,15070,1309,6402
2022-01-11 13:00:00,282493,5265,25867,43646,58053,25699,22067,31846,2432,21697,0,80979,4134,2270,14918,13962,1000,5525
2022-01-11 14:00:00,281389,5471,26491,44625,60762,26334,22396,31487,2353,20658,0,73210,4109,1416,14906,13271,1167,5206
2022-01-11 15:00:00,285594,5794,27392,46385,63944,26376,22506,31697,2338,17856,0,73334,3977,1296,14822,14918,1520,4928
2022-01-11 16:00:00,294701,5563,27250,45827,67236,26035,22105,33310,2420,16894,0,81543,3452,1381,14542,14780,1618,4922
2022-01-11 17:00:00,291832,5177,27032,44911,64483,25912,21495,34668,2719,17170,0,80015,2925,1385,14330,13563,1456,5029
2022-01-11 18:00:00,283071,4875,26577,42122,61745,25398,20866,35194,2855,17875,0,69344,2668,1335,14029,12593,1249,4159
2022-01-11 19:00:00,267049,4629,25677,38957,58320,23890,20112,34045,2620,16579,0,63303,2391,1219,13728,11302,1518,3186
2022-01-11 20:00:00,253942,4362,24587,34949,55529,22446,19340,31023,2423,15599,0,61785,2100,1225,13360,9913,1581,2755
2022-01-11 21:00:00,241597,4076,23709,31522,52417,21031,18126,28078,2235,15570,0,61581,1953,1177,13208,10208,1434,2343
2022-01-11 22:00:00,227738,3888,22635,28689,49631,19948,17712,26504,2002,16432,0,58957,1927,1146,12600,10074,1362,2200
2022-01-11 23:00:00,218357,3770,21509,26931,47343,19416,17502,24986,1737,16204,0,64304,2005,1134,12691,9676,1365,1643
2022-01-12 00:00:00,213686,3708,20677,26123,45882,19111,17075,24008,1500,15623,0,67827,2071,1151,12772,9340,1311,1310
2022-01-12 01:00:00,211811,3682,19993,26030,45020,19177,16788,23540,1370,15697,0,69312,1934,1155,12776,9274,1301,1601
2022-01-12 02:00:00,213957,3742,19883,26615,45045,19437,17389,23447,1346,16374,0,68637,1989,1165,12883,9202,1240,1625
2022-01-12 03:00:00,220065,3993,20640,28547,45714,20287,18200,24007,1307,16790,0,63307,2037,1142,13149,7912,1165,1432
2022-01-12 04:00:00,232800,4560,22619,33981,47920,23115,19474,26686,1271,16765,0,54098,2050,1174,13643,8479,1134,1337
2022-01-12 05:00:00,261563,5160,25810,40543,53118,25064,21027,30786,641,15566,0,54833,2197,1069,14136,10748,1419,1476
2022-01-12 06:00:00,282451,5400,26641,45140,60004,25790,21411,33129,737,15017,0,59758,2558,1249,14379,13196,1866,1317
2022-01-12 07:00:00,289199,5396,26295,46679,64547,26069,21174,33884,1757,17345,0,66229,2954,2224,14637,14572,2136,1123
2022-01-12 08:00:00,291188,5476,25504,46549,64579,25847,21303,34134,2242,21589,0,71393,3190,3783,14871,15610,2260,1190
2022-01-12 09:00:00,292806,5436,25014,45910,62658,25975,21203,33899,2414,23846,0,76697,3268,4881,15139,15498,2444,1380
2022-01-12 10:00:00,293175,5338,24695,43685,61205,26042,20880,33662,2502,24159,0,81952,3352,5153,14998,15777,2579,1520
2022-01-12 11:00:00,291850,5311,24723,42908,60078,26149,20766,33364,2505,23727,0,86006,3662,4768,15140,15071,2525,1793
2022-01-12 12:00:00,287865,5259,24785,43617,60336,25998,20727,32906,2473,23327,0,85049,4004,3951,15353,13798,2210,1809
2022-01-12 13:00:00,285096,5107,25716,43996,61193,25887,21039,32136,2454,23523,0,79954,4296,2467,15590,12412,1918,1914
2022-01-12 14:00:00,284069,5228,26730,45006,62342,26379,21328,31712,1182,22046,0,75774,4344,1227,15926,12006,2255,2399
2022-01-12 15:00:00,289003,5603,27767,46763,64585,26427,21117,31902,1207.5,17352,0,78613,4395,931,15814,12862,2384,2585
2022-01-12 16:00:00,298630,5365,27633,46340,67251,26034,20662,33783,1233,15784,0,85646,4441,911,15760,12884,2472,2465
2022-01-12 17:00:00,294938,5057,27485,45320,64476,25898,20053,35298,2741,16077,0,84905,4721,854,15593,12155,2708,2199
2022-01-12 18:00:00,287785,4782,27033,42738,61842,25191,19460,35742,2900,15483,0,83444,4882,873,15501,11683,2629,2363
2022-01-12 19:00:00,272715,4514,26216,39326,58721,23629,18743,34267,2655,14244,0,89440,5067,925,15216,9721,2695,2717
2022-01-12 20:00:00,259733,4234,25142,35244,55830,22070,17780,31228,2479,13578,0,92658,5227,949,14840,8682,3125,2856
2022-01-12 21:00:00,246974,4025,24231,31962,52349,20596,16589,28306,2276,12982,0,96772,5290,843,14390,8815,3687,3102
2022-01-12 22:00:00,234360,3839,23145,28947,49369,19522,15741,26738,2060,12555,0,100513,5132,862,14014,8471,4141,3576
2022-01-12 23:00:00,225337,3711,22029,27204,47151,18956,15524,25102,1792,11495,0,108001,5275,838,13864,8368,4491,3611
2022-01-13 00:00:00,220080,3641,21261,26310,45518,18505,15415,24069,1547,10763,0,119427,5217,779,13817,8488,4858,3838
2022-01-13 01:00:00,219787,3602,20638,26214,44861,18538,15611,23513,1409,10923,0,127688,5222,672,13836,8477,5050,3876
2022-01-13 02:00:00,222182,3713,20513,26475,44708,18834,15898,23553,1407,10651,0,129367,5219,644,13912,8635,5242,3964
2022-01-13 03:00:00,228035,3943,21213,28366,45240,19708,16492,24121,1348,10306,0,126750,5041,645,14210,8151,5512,3973
2022-01-13 04:00:00,243643,4460,23111,33841,47498,22367,17918,27007,1328,10026,0,121307,5133,705,14938,8317,5717,4067
2022-01-13 05:00:00,273654,5105,26290,40413,52813,24378,19624,31285,1334,11042,0,125486,5123,780,15679,10639,5830,4513
2022-01-13 06:00:00,294505,5373,27226,44828,60249,25144,20184,33618,1447,11906,0,130130,5347,917,15988,12827,6101,4681
2022-01-13 07:00:00,301555,5253,27064,46395,64439,25506,20216,34505,1758,13088,0,133575,5509,1872,16050,15610,6413,4543
2022-01-13 08:00:00,302131,5319,26200,45976,64834,25399,19798,34961,2244,15117,0,133753,5699,3173,15903,17431,6566,4460
2022-01-13 09:00:00,302133,5337,25570,45073,63751,25798,19552,34705,2446,16305,0,141474,5713,4219,15680,17708,6711,4818
2022-01-13 10:00:00,303345,5257,25297,42386,63052,25862,19600,34378,2531,16406,0,150208,5790,4685,15533,17145,6960,4908
2022-01-13 11:00:00,302325,5350,25273,41601,61934,25982,19590,34313,2553,16481,0,152974,5541,4325,15701,15939,6804,5439
2022-01-13 12:00:00,296300,5265,25418,42687,61813,25504,19307,33702,2569,16301,0,152865,5520,3329,15739,14277,6595,5327
2022-01-13 13:00:00,294175,5139,26137,43169,61946,25343,19797,32845,2586,15772,0,145360,5273,2133,15913,11617,6627,5531
2022-01-13 14:00:00,292216,5272,26757,44030,62985,25750,20141,32625,2512,14427,0,135115,5499,1076,16066,10557,6983,6039
2022-01-13 15:00:00,293591,5685,27570,45944,64671,25674,20215,32886,2488,12767,0,133098,5730,789,16129,11749,7197,5589
2022-01-13 16:00:00,303956,5528,27512,45913,67246,25204,19750,34566,2532,11891,0,135630,5698,884,16011,12180,7192,5283
2022-01-13 17:00:00,302028,5206,27212,45130,64666,25007,19468,35965,2810,12354,0,131709,5313,915,15939,11624,6990,5302
2022-01-13 18:00:00,293132,4916,26691,42536,61722,24344,18756,36414,2911,12826,0,128407,5209,944,15537,10064,6814,5081
2022-01-13 19:00:00,277271,4661,25751,39188,58326,22806,17960,34979,2683,11657,0,130758,5026,982,15197,8385,6806,5206
2022-01-13 20:00:00,263957,4424,24693,35136,55203,21317,17334,31916,2509,9881,0,133586,5066,928,14874,7966,6727,5515
2022-01-13 21:00:00,252924,4106,23775,31729,52075,20023,16465,28876,2335,8965,0,138755,5413,876,14421,7644,6640,5718
2022-01-13 22:00:00,239665,3951,22718,29019,49465,19024,15597,27354,2073,8728,0,146365,4805,933,13686,7227,6645,5903
2022-01-13 23:00:00,229726,3856,21482,27210,47465,18411,15361,25678,1804,8156,0,150881,4628,902,13703,7280,6650,5984
2022-01-14 00:00:00,222357,3785,20670,26351,46195,18028,15101,24496,1568,7983,0,150809,4568,907,13768,7452,6613,5513
2022-01-14 01:00:00,221789,3740,20015,26136,45366,17956,15215,24028,1439,7995,0,150010,4569,1023,13776,7504,6602,5004
2022-01-14 02:00:00,224322,3777,19869,26400,45174,18262,15579,23917,1435,8046,0,149038,4560,1099,14068,6844,6601,5608
2022-01-14 03:00:00,231063,3991,20551,28573,45689,19109,16256,24554,1395,7840,0,148637,4610,1109,14279,6716,6630,5208
2022-01-14 04:00:00,246254,4573,22376,34101,48005,21798,17828,27454,1369,8249,0,141574,4637,1066,14986,7046,6739,4355
2022-01-14 05:00:00,274041,5186,25485,40605,53461,23805,19398,31749,1386,9485,0,136867,4937,1153,15672,9353,6646,4003
2022-01-14 06:00:00,294073,5362,26322,45146,60293,24720,19769,34282,1479,10283,0,138906,4965,1541,16002,12661,6784,4082
2022-01-14 07:00:00,301616,5331,26151,46339,64046,25181,19901,35235,1791,11759,0,136985,5136,2364,16188,14808,7083,3677
2022-01-14 08:00:00,301155,5336,25370,45629,64963,25134,19845,35819,2241,13904,0,139861,5064,3482,16190,16186,7195,2978
2022-01-14 09:00:00,300408,5272,24753,44422,64222,25513,19493,35437,2431,14670,0,145857,5040,4473,16121,15619,7545,2112
2022-01-14 10:00:00,300469,5126,24563,41958,63149,25605,19413,35217,2513,15117,0,149444,5020,4959,16115,14678,7592,1709
2022-01-14 11:00:00,297190,5000,24497,41500,62672,25639,19280,34804,2548,14805,0,144953,4815,4756,15954,14112,7622,1644
2022-01-14 12:00:00,289331,4862,24333,42400,62700,25065,19335,34217,2558,14239,0,139373,4299,3956,15882,12405,7177,1123
2022-01-14 13:00:00,283502,4795,24911,42562,62924,24740,19719,33144,2561,13731,0,127154,3853,2536,15822,9874,6791,1036
2022-01-14 14:00:00,281732,4987,25630,43278,62976,25220,20216,32839,2442,12356,0,111714,3545,1532,15900,9306,6818,748
2022-01-14 15:00:00,285869,5319,26601,45311,64041,25213,20513,32980,2407,10452,0,101550,3442,1294,15876,11163,6967,574
2022-01-14 16:00:00,292966,5164,26489,45246,66196,24849,20200,34386,2422,10106,0,99113,3368,1392,15659,11860,6757,539
2022-01-14 17:00:00,288743,4808,26195,44412,63597,24676,19555,35497,2628,10935,0,88791,3299,1639,15285,11547,6516,547
2022-01-14 18:00:00,277808,4488,25583,41521,60363,24094,18749,35627,2774,10848,0,75160,3064,1736,15113,10217,6405,554
2022-01-14 19:00:00,261000,4273,24746,38169,57313,22589,18248,34654,2582,10099,0,63697,2777,1687,14971,8069,6156,533
2022-01-14 20:00:00,246327,4091,23866,34302,54436,21186,17728,31967,2395,8701,0,57419,2269,1637,14621,7307,5593,526
2022-01-14 21:00:00,233814,3902,23103,31254,51598,19919,17329,29403,2199,7983,0,51662,2051,1670,14200,7096,5243,512
2022-01-14 22:00:00,222329,3758,21968,28515,49112,18910,16867,27798,1995,7036,0,51925,1851,1642,13698,7701,5089,500
2022-01-14 23:00:00,212712,3640,20684,26616,46837,18231,16626,25801,1776,6648,0,51814,1753,1496,13332,7120,4881,557
2022-01-15 00:00:00,207518,3577,19848,25616,45188,17854,16579,24289,1561,6753,0,54333,1702,1492,13057,7118,4836,676
2022-01-15 01:00:00,203283,3541,19133,25111,44593,17782,16702,23561,1403,6777,0,57479,1786,1512,12766,7121,4715,788
2022-01-15 02:00:00,200053,3521,18799,25053,43900,17762,16705,23196,1387,6829,0,55956,1697,1479,12628,7195,4553,996
2022-01-15 03:00:00,201121,3599,19135,25902,43872,18041,16790,23109,1321,6535,0,52518,1572,1513,12422,7136,4385,1144
2022-01-15 04:00:00,198901,3807,19660,28684,44493,19143,17297,23648,1284,6505,0,47279,1574,1463,12391,7274,4119,1463
2022-01-15 05:00:00,203500,4122,21059,31885,46246,19989,17762,25212,1280,7445,0,43449,1605,1414,12565,7830,3750,1796
2022-01-15 06:00:00,215724,4340,22200,34754,49378,20751,18385,26854,1324,7931,0,42413,1560,1589,12811,10461,3551,1884
2022-01-15 07:00:00,229021,4537,22736,36252,53057,21392,19010,29216,1481,10542,0,42957,1689,2612,13122,12954,3781,2057
2022-01-15 08:00:00,239341,4564,22526,35865,55895,21711,19144,30864,1698,13183,0,49821,1791,4003,13097,13888,4066,1945
2022-01-15 09:00:00,245240,4579,22280,34682,56459,21778,19414,30880,1916,13907,0,59700,1900,4969,13079,15455,4114,1998
2022-01-15 10:00:00,248095,4523,22207,32713,56599,21716,18966,30391,2122,14067,0,65315,1985,5447,12619,15798,4062,2162
2022-01-15 11:00:00,245333,4414,21903,31360,56235,21781,18644,30378,2225,13444,0,62699,1956,5309,12558,15387,3829,2030
2022-01-15 12:00:00,238519,4342,21510,30918,55693,21572,18627,29999,2284,13028,0,58434,1890,4423,12589,13398,3153,2197
2022-01-15 13:00:00,233899,4391,21947,30920,55572,21702,18852,28900,2297,12826,0,50001,1920,2794,12827,9417,2539,2045
2022-01-15 14:00:00,233828,4622,22846,31791,55822,22466,19540,28285,2233,11580,0,44508,2087,1310,13180,7185,2842,1853
2022-01-15 15:00:00,240890,5053,24105,35235,57651,22635,19641,28395,2153,9370,0,46372,2370,858,13403,8483,2828,1872
2022-01-15 16:00:00,252225,4913,24341,37051,60824,22493,19382,30611,2157,10677,0,55227,2565,860,13601,9369,2593,2024
2022-01-15 17:00:00,251057,4574,24191,37496,59169,22252,18750,31987,2383,11185,0,54495,2623,824,13878,9012,2277,2084
2022-01-15 18:00:00,241172,4298,23984,35416,56737,21645,18022,32619,2562,10547,0,52283,2727,820,14059,7453,2149,2228
2022-01-15 19:00:00,227730,4082,23265,32660,54277,20587,17560,32464,2390,9096,0,50379,2829,812,14066,6694,1757,2832
2022-01-15 20:00:00,221372,3905,22383,29969,52162,19554,17145,30290,2185,8462,0,53132,3017,734,14089,5718,1434,2825
2022-01-15 21:00:00,215035,3694,21469,27380,49838,18446,16689,27917,2004,7429,0,55254,3196,698,13642,5106,1369,2504
2022-01-15 22:00:00,203621,3523,20415,25145,47355,17306,16471,25904,1848,7352,0,57839,3381,696,13282,5267,1289,2777
2022-01-15 23:00:00,193588,3402,19458,23386,44875,16688,16159,24031,1680,6414,0,59775,3604,682,13042,4564,1305,4223
2022-01-16 00:00:00,187995,3326,18861,22316,43777,16257,16120,22647,1497,6669,0,63881,3649,689,13046,4338,1347,5285
2022-01-16 01:00:00,184931,3280,18308,21884,43229,16146,15889,21876,1358,6619,0,66176,3702,683,13146,4290,1415,7344
2022-01-16 02:00:00,184286,3285,18051,21907,42893,16130,15498,21482,1321,6694,0,72184,3609,727,13098,4868,1488,9041
2022-01-16 03:00:00,185523,3314,18265,22404,42688,16368,15575,21513,1258,6559,0,76933,3621,763,13516,4507,1553,8005
2022-01-16 04:00:00,186771,3469,18793,23874,42853,16822,15971,21984,1190,6741,0,82729,3509,767,13908,3704,1645,7914
2022-01-16 05:00:00,191371,3735,19939,25293,43794,17139,16730,22725,1164,6299,0,86963,3679,824,14250,3855,1788,8210
2022-01-16 06:00:00,200314,4034,21127,26964,45587,17722,16853,23430,1172,6446,0,93091,3778,1043,14386,5470,2232,8023
2022-01-16 07:00:00,214490,4242,22214,29124,47878,18481,17215,25557,1279,10154,0,105264,3764,1902,14826,8031,2718,7516
2022-01-16 08:00:00,230048,4396,22730,29828,50163,18857,17782,27535,1432,12880,0,118174,4126,2953,15235,10454,3132,7627
2022-01-16 09:00:00,240300,4546,22955,29804,50883,19179,18307,28260,1576,12807,0,129859,4707,3613,15629,11058,3543,7157
2022-01-16 10:00:00,249791,4666,22918,29697,51880,19485,18484,28140,1818,13540,0,139766,5179,3906,15701,11434,3792,8146
2022-01-16 11:00:00,251461,4662,22371,28308,52495,19756,18590,28600,1975,13362,0,155956,5038,3778,15781,11625,3770,9299
2022-01-16 12:00:00,246711,4641,22047,27782,52517,19652,18573,28662,2080,13403,0,156052,4933,3202,15629,11208,3558,10592
2022-01-16 13:00:00,243894,4592,22195,27805,52405,19637,19097,27476,2160,13418,0,153918,5247,2173,15416,8337,3966,9871
